episode_length,steps_per_second,epsilon,speaker_reward,_step,episode_reward,average_reward_last_10,speaker_q_values,listener_reward,global_step,_timestamp,_runtime,listener_loss,speaker_action_distribution_table,listener_action_distribution_table,listener_q_values,speaker_loss,run_name
,2.0,0.05,,2550,,-69.44881904895476,-1.411115288734436,,2550,1755675870.1348894,1039.413624,0.07772145420312881,,,-0.5621621608734131,0.08775796741247177,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2560,,-69.44881904895476,-1.5687952041625977,,2560,1755675874.7739384,1043.9247278,0.09562032669782639,,,-0.6960010528564453,0.09878617525100708,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2570,,-69.44881904895476,-1.4569727182388306,,2570,1755675879.2849362,1048.7081109,0.0908040776848793,,,-0.6939703226089478,0.13627830147743225,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2600,,-63.69409244261287,-1.23078453540802,,2600,1755675893.8650234,1063.3171058,0.051069825887680054,,,-0.8728283643722534,0.11136771738529205,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2610,,-63.69409244261287,-1.2669880390167236,,2610,1755675898.677317,1068.0175677,0.06557240337133408,,,-0.8686555027961731,0.12882770597934723,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2620,,-63.69409244261287,-1.287750482559204,,2620,1755675903.3784173,1072.9787793,0.0785776823759079,,,-1.020044207572937,0.09263042360544205,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2630,,-50.343416021811386,-1.1620237827301025,,2630,1755675908.3387766,1077.496178,0.05537937209010124,,,-0.8804976344108582,0.10611586272716522,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2650,,-48.1063246143202,-1.1852986812591553,,2650,1755675917.8364742,1087.1984835,0.0626148208975792,,,-0.8786504864692688,0.15714886784553528,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2660,,-48.1063246143202,-1.2834128141403198,,2660,1755675922.559444,1091.5708658,0.05435661971569061,,,-0.916255533695221,0.1319504827260971,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2670,,-48.1063246143202,-1.3366775512695312,,2670,1755675926.9315338,1096.5744557,0.07514765858650208,,,-0.8068522214889526,0.1283368021249771,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2700,,-44.980078446450776,-1.4688652753829956,,2700,1755675940.6549878,1110.1429689,0.05239056795835495,,,-0.6745384335517883,0.07652130722999573,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2740,,-51.47579928972757,-1.316558599472046,,2740,1755675959.7358072,1129.2687922,0.04957194626331329,,,-0.6403646469116211,0.12124650925397873,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2760,,-41.340246248179156,-1.1011528968811035,,2760,1755675969.1682577,1138.1986819,0.05977999418973923,,,-0.6291730403900146,0.09433653205633163,ma_dqn_hypergraph_gat__1__1755674832
25.0,,0.05,-5.731271918705606,2774,-94.31566048387818,,,-5.731271918705606,2774,1755675977.483081,1145.8982043,,"{'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_2774_e6698e1f7079e8d48911.table.json', 'size': 83, 'nrows': 3, 'sha256': 'e6698e1f7079e8d489114c0d191a60059429438a235fa97f17624173b536d662', 'log_mode': 'IMMUTABLE', 'artifact_path': 'wandb-client-artifact://131qu3stw5sq84t869b24oy19jmp9chi0esqwm6ti6sby1mxez0kijo2yv4kxullzz96gkf0wcvygcna23tbzht4awprhf3s2vyww40sn7ah7hs08pmoe89zu3oojo38/speaker_action_distribution_table.table.json', '_type': 'table-file', '_latest_artifact_path': 'wandb-client-artifact://r9mq0syg5wnp8wiegjbiga2vo6kyktizk1k4qndrcpq6yflz2t5mwtbub1g4rhau1j6hyy2kcqsl514nf1fxkubjrj747m3laz2glns07ff7wh6po8hrdbzmwmbx4mo3:latest/speaker_action_distribution_table.table.json'}","{'sha256': '2fbe0f9daec2a0b81c61c350f3903df46c8499af8ae7b1c33de1f04602b6c45b', 'size': 104, '_type': 'table-file', 'log_mode': 'IMMUTABLE', 'ncols': 2, 'artifact_path': 'wandb-client-artifact://zx1qrp9lep5qjki819kvmb3h6a8sclryj3i9geuw2igotpymfbrbvlnnogc0hlbtucuimzj54n0dckn4os0b4h1pp29kiftltskhcd1jwk7mfmybt62vjcgrgmjcmexl/listener_action_distribution_table.table.json', '_latest_artifact_path': 'wandb-client-artifact://5t728b6xxdssrw15430olljgz0c8usnzs6qlkpudkbatanmb5foy1q9vdxqq9uant7xvf0r497mxkr8zewbnq0r395y1fzkq5wrd5lmxuue6ode134mmsp2ikf4ypktv:latest/listener_action_distribution_table.table.json', 'nrows': 5, 'path': 'media/table/listener_action_distribution_table_2774_2fbe0f9daec2a0b81c61.table.json'}",,,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2780,,-34.38043350589412,-1.1089191436767578,,2780,1755675981.258389,1151.0456198,0.06495112180709839,,,-0.7372382879257202,0.10514737665653229,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2790,,-34.38043350589412,-1.03419828414917,,2790,1755675986.40588,1155.8687293,0.043338727205991745,,,-0.6443896889686584,0.12092296779155731,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2810,,-35.43108018275179,-1.1334091424942017,,2810,1755675995.5099359,1164.8449348,0.0693841278553009,,,-0.6456365585327148,0.12252137809991837,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2840,,-35.299785016211864,-1.4671934843063354,,2840,1755676010.0083013,1179.4094946,0.05402129888534546,,,-0.7669937610626221,0.09024613350629807,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2850,,-36.44422201844251,-1.4522058963775635,,2850,1755676014.7702546,1183.9495656,0.05767270550131798,,,-0.6805887818336487,0.09516247361898422,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2860,,-36.44422201844251,-1.531729817390442,,2860,1755676019.3102589,1188.5282689,0.061317555606365204,,,-0.7590009570121765,0.08633299916982651,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2870,,-36.44422201844251,-1.5626808404922485,,2870,1755676023.8889163,1193.6305029,0.07336162030696869,,,-0.7692567110061646,0.11424178630113602,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2900,,-42.71719853870533,-1.27222740650177,,2900,1755676038.0424614,1207.3531478,0.06926000118255615,,,-0.8034984469413757,0.08289454877376556,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2910,,-42.71719853870533,-1.0897910594940186,,2910,1755676042.7130966,1212.0390506,0.05164027959108353,,,-0.7860791683197021,0.06770345568656921,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2920,,-42.71719853870533,-1.105028510093689,,2920,1755676047.3998287,1217.0059681,0.06372519582509995,,,-0.7938805818557739,0.09507021307945251,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2930,,-50.048944828081176,-1.1643011569976807,,2930,1755676052.3659742,1221.6022466,0.0541352815926075,,,-0.9039444923400879,0.1041475161910057,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2960,,-59.328474303683905,-1.2592544555664062,,2960,1755676066.7965841,1236.2358224,0.04316055029630661,,,-0.7315064072608948,0.09605199098587036,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,2970,,-59.328474303683905,-1.3545196056365967,,2970,1755676071.595757,1241.2242883,0.044254668056964874,,,-0.7497836947441101,0.09739590436220169,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3010,,-63.19678422688237,-1.3962968587875366,,3010,1755676090.551174,1259.5630762,0.05842594802379608,,,-0.6126772165298462,0.08573227375745773,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3020,,-63.19678422688237,-1.4144240617752075,,3020,1755676094.923182,1260.7621794,0.048098206520080566,,,-0.6222310066223145,0.10033202916383743,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3030,,-69.1649650871714,-1.2840116024017334,,3030,1755676102.100813,1271.4858651,0.057200200855731964,,,-0.58540278673172,0.08636897802352905,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3040,,-69.1649650871714,-1.345502495765686,,3040,1755676106.845901,1276.0418236,0.04082029312849045,,,-0.687262237071991,0.06487296521663666,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3050,,-65.31583375076217,-1.2119731903076172,,3050,1755676111.4017558,1280.8642565,0.04618769511580467,,,-0.6405424475669861,0.07647769153118134,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3060,,-65.31583375076217,-1.1898730993270874,,3060,1755676116.2242951,1285.5844003,0.05811670795083046,,,-0.6868225932121277,0.08534400910139084,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3070,,-65.31583375076217,-1.218196153640747,,3070,1755676120.9449463,1290.366315,0.05904623121023178,,,-0.678093671798706,0.09260519593954086,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3100,,-71.093910702586,-1.3628815412521362,,3100,1755676135.0474358,1303.9815194,0.06202340126037598,,,-0.8065321445465088,0.12278802692890167,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3110,,-71.093910702586,-1.4049549102783203,,3110,1755676139.3421295,1308.103625,0.06408331543207169,,,-0.8234392404556274,0.09529846906661987,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3120,,-71.093910702586,-1.5993523597717285,,3120,1755676143.463532,1312.8513226,0.046856772154569626,,,-1.0500068664550781,0.10659125447273254,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3160,,-69.62471233721244,-1.5612683296203613,,3160,1755676161.7104127,1330.9592828,0.05179823562502861,,,-0.889168381690979,0.11183175444602966,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3190,,-63.59804672577096,-1.2851197719573975,,3190,1755676175.7529476,1345.2265081,0.05841394513845444,,,-0.6156386733055115,0.08968768268823624,ma_dqn_hypergraph_gat__1__1755674832
25.0,,0.05,-0.8783427756544707,3274,-11.088023054102733,,,-0.8783427756544707,3274,1755676216.9138203,1385.0170159,,"{'artifact_path': 'wandb-client-artifact://er2qsrq253dz87v35c91yadmr4d3oj361iccjhjp99jsq1z19ny7b8v0tldo4jj12ojzums1s035ob06rxx6qzi5yd713z5qaem3gfp7ucw4jio3cpfng5laf8kulfb6/speaker_action_distribution_table.table.json', '_type': 'table-file', 'nrows': 3, 'ncols': 2, 'path': 'media/table/speaker_action_distribution_table_3274_2c9a0f4b382170494146.table.json', 'size': 84, 'sha256': '2c9a0f4b38217049414633643c8419732b3934c287e9541c269035c1ca69cfff', '_latest_artifact_path': 'wandb-client-artifact://40vkpfh53ksczmg386mt2k9pa1xaleulfaovbytm78ezr5cyzl50jc5k5pj113f0mjyl6bacwtrb7tfdbv699v3cwxlaoa624lvwexvi22l6m1ebbr9gkybgzfxvr2pq:latest/speaker_action_distribution_table.table.json', 'log_mode': 'IMMUTABLE'}","{'sha256': 'bb380679ddb90507ed5a5e92231158aab8f06ddaffe98258f00678c0800c9f71', 'size': 104, 'log_mode': 'IMMUTABLE', 'path': 'media/table/listener_action_distribution_table_3274_bb380679ddb90507ed5a.table.json', 'ncols': 2, '_latest_artifact_path': 'wandb-client-artifact://84q1mguyff7rjuxsldl5fibmdx1o2650gyt02633ummj5epqgy7953c3ab33zl3gyp0wicnishxoe2u21e84ldalyql58vdvy7dukw0uejr5a8w9inf5dswocwcbdxde:latest/listener_action_distribution_table.table.json', '_type': 'table-file', 'nrows': 5, 'artifact_path': 'wandb-client-artifact://nm5j3ush0ntp6j8bqot2fngz7c8b24fszvxluqatqpc3nwzu32mgcixavuzj03vi26c15psv8o27x2b1ixvg8ssqoeoxb5cq5t8g7kzgezev35rbt2f30ngt0f8zshsb/listener_action_distribution_table.table.json'}",,,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3280,,-68.43324310649427,-1.4697176218032837,,3280,1755676220.3771455,1390.4642362,0.04608474671840668,,,-0.8081615567207336,0.07336652278900146,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3290,,-68.43324310649427,-1.264051914215088,,3290,1755676225.8243153,1395.1248564,0.04311899095773697,,,-0.6520410180091858,0.07451901584863663,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3300,,-74.6283946639068,-1.3690520524978638,,3300,1755676230.485078,1399.6771352,0.04752836748957634,,,-0.7784943580627441,0.09818707406520844,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3310,,-74.6283946639068,-1.2392914295196533,,3310,1755676235.037301,1403.9989196,0.05410045385360718,,,-0.6953089237213135,0.09183365851640701,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3320,,-74.6283946639068,-1.3754260540008545,,3320,1755676239.3588502,1409.0236498,0.06191810965538025,,,-0.8330816626548767,0.0877927839756012,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3330,,-75.85453886686747,-1.1792936325073242,,3330,1755676244.383815,1413.8718489,0.0610324889421463,,,-0.7760273218154907,0.10693253576755524,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3380,,-75.92613305894903,-1.5000529289245605,,3380,1755676267.6786544,1437.0248016,0.05100901424884796,,,-0.7861165404319763,0.0999118760228157,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3390,,-75.92613305894903,-1.5753167867660522,,3390,1755676272.3846917,1441.8110986,0.04334558546543121,,,-0.8475383520126343,0.08669274300336838,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3400,,-82.95461177742669,-1.5502510070800781,,3400,1755676277.17195,1446.4210831,0.042802922427654266,,,-0.7380719184875488,0.07838466018438339,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3410,,-82.95461177742669,-1.688874363899231,,3410,1755676281.7818346,1451.0189506,0.04210382327437401,,,-0.8272615671157837,0.11147971451282501,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3430,,-87.33329152480053,-1.5314549207687378,,3430,1755676291.1273718,1460.2616256,0.03826472535729408,,,-0.8145416378974915,0.09737429022789001,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3460,,-77.08858464593682,-1.2153531312942505,,3460,1755676305.3835196,1474.7986731,0.04962862655520439,,,-0.8175293207168579,0.08772233873605728,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3470,,-77.08858464593682,-1.2139556407928467,,3470,1755676310.159296,1479.4281978,0.05101333186030388,,,-0.8407163023948669,0.08759605884552002,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3480,,-56.123056501190455,-1.095186710357666,,3480,1755676314.7883847,1484.098042,0.04791554808616638,,,-0.735541820526123,0.08567430824041367,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3490,,-56.123056501190455,-1.2912101745605469,,3490,1755676319.458002,1488.9449663,0.04552123695611954,,,-0.8947619795799255,0.08510318398475647,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3520,,-52.20677156084791,-1.4890605211257935,,3520,1755676333.9036462,1499.8160487,0.04716913774609566,,,-0.8620774149894714,0.09254192560911179,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3530,,-63.52151916542567,-1.5330872535705566,,3530,1755676341.511338,1511.6120973,0.057511020451784134,,,-0.8788616061210632,0.12064351886510849,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3550,,-58.3596387052075,-1.4593712091445923,,3550,1755676351.7856283,1521.0264641,0.049111343920230865,,,-0.7939802408218384,0.08745516836643219,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3580,,-55.51938548389812,-1.3913015127182007,,3580,1755676365.8822098,1535.260351,0.03882187232375145,,,-0.7777812480926514,0.10873708873987198,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3590,,-55.51938548389812,-1.4136714935302734,,3590,1755676370.6203253,1540.3401624,0.036254070699214935,,,-0.8903818726539612,0.07360032200813293,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3600,,-69.52417636943301,-1.3583869934082031,,3600,1755676375.700084,1545.2388419,0.04966720938682556,,,-0.8441755771636963,0.11584102362394333,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3610,,-69.52417636943301,-1.3263627290725708,,3610,1755676380.599661,1549.8969682,0.05159541219472885,,,-0.802893877029419,0.09475760906934738,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3630,,-66.34632924039052,-1.5187265872955322,,3630,1755676390.0963013,1559.565293,0.03287627920508385,,,-0.8931964039802551,0.11184616386890411,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3670,,-73.33366119887117,-1.6332470178604126,,3670,1755676409.1528482,1578.7213222,0.03298095241189003,,,-0.8092138171195984,0.09685536473989487,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3690,,-71.7095137638302,-1.4971163272857666,,3690,1755676418.6345317,1587.7939094,0.038189198821783066,,,-0.8546493053436279,0.0982574075460434,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3710,,-75.12883795588277,-1.3000447750091553,,3710,1755676427.4082258,1596.6254103,0.04230717197060585,,,-0.7898974418640137,0.08500607311725616,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3720,,-75.12883795588277,-1.2554242610931396,,3720,1755676431.9854913,1601.3056114,0.036793529987335205,,,-0.8078206777572632,0.07524798065423965,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3750,,-73.5802434100004,-1.3120700120925903,,3750,1755676445.5941713,1614.5518664,0.041132405400276184,,,-0.8766590356826782,0.09246230125427246,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3760,,-73.5802434100004,-1.3668246269226074,,3760,1755676449.9120462,1619.0298791,0.03463340178132057,,,-0.8184305429458618,0.07970457524061203,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3770,,-73.5802434100004,-1.4722270965576172,,3770,1755676454.3898268,1620.0113777,0.04192657768726349,,,-0.8166360259056091,0.10447526723146439,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3780,,-65.16564829962476,-1.462864637374878,,3780,1755676461.1918848,1630.6877366,0.042657557874917984,,,-0.8045867681503296,0.10350129008293152,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3790,,-65.16564829962476,-1.5532203912734985,,3790,1755676466.0478907,1634.9545555,0.03815107047557831,,,-0.7657103538513184,0.07219316810369492,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3810,,-69.63263921856179,-1.6591041088104248,,3810,1755676474.8702035,1643.9298019,0.04551509767770767,,,-0.9494086503982544,0.12579715251922607,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3820,,-69.63263921856179,-1.4435765743255615,,3820,1755676479.2906926,1648.8906421,0.043631479144096375,,,-0.8546757698059082,0.08311060816049576,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3840,,-69.01090373606687,-1.3890999555587769,,3840,1755676488.8646245,1658.3332974,0.03974272683262825,,,-0.9013655781745911,0.07625757902860641,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3850,,-52.39184318424319,-1.242073893547058,,3850,1755676493.6936162,1662.908553,0.04515538737177849,,,-0.8830371499061584,0.09852834045886993,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3860,,-52.39184318424319,-1.359789490699768,,3860,1755676498.2694669,1667.3197316,0.04542907327413559,,,-0.9606994390487671,0.09515746682882309,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3880,,-59.786532094251626,-1.4658819437026978,,3880,1755676507.5076864,1676.7712611,0.0402243509888649,,,-1.0111109018325806,0.09237842261791229,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3900,,-53.42880466973584,-1.4983577728271484,,3900,1755676516.6824636,1685.205571,0.041272349655628204,,,-0.8968835473060608,0.08645765483379364,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3930,,-51.00808531320058,-1.6439528465270996,,3930,1755676529.47132,1698.4712057,0.04027128219604492,,,-0.8707197308540344,0.07577627897262573,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3940,,-51.00808531320058,-1.5462566614151,,3940,1755676533.8311179,1702.486757,0.03841150924563408,,,-0.8503809571266174,0.0810021460056305,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3960,,-54.840195845259395,-1.4130330085754395,,3960,1755676541.547909,1710.6564354,0.044239580631256104,,,-0.8700975775718689,0.08166883885860443,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3970,,-54.840195845259395,-1.4460967779159546,,3970,1755676546.0169718,1715.3330039,0.048734650015830994,,,-0.9979908466339111,0.07967156916856766,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,3990,,-50.4077267872188,-1.3672200441360474,,3990,1755676555.0952923,1724.7612592,0.039066389203071594,,,-0.854209303855896,0.09499398618936539,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4020,,-48.130458218175086,-1.666075348854065,,4020,1755676569.0957305,1734.7871447,0.04149886593222618,,,-1.0239490270614624,0.08206703513860703,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4040,,-49.37326445699572,-1.6661262512207031,,4040,1755676580.4983582,1751.0829138,0.030060982331633568,,,-0.8710105419158936,0.0864303931593895,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4050,,-44.44308474599326,-1.6367032527923584,,4050,1755676586.4428895,1755.7795448,0.03740948438644409,,,-0.8710755705833435,0.0842217430472374,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4060,,-44.44308474599326,-1.6272552013397217,,4060,1755676591.1405241,1760.2442679,0.050872981548309326,,,-0.8316158056259155,0.10524115711450577,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4080,,-46.581648890172474,-1.428086280822754,,4080,1755676600.416406,1769.1933296,0.041158899664878845,,,-0.7835931181907654,0.06984951347112656,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4090,,-46.581648890172474,-1.3595455884933472,,4090,1755676604.553262,1773.984234,0.030861148610711098,,,-0.8303196430206299,0.07117018848657608,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4160,,-45.17439275424536,-1.772550344467163,,4160,1755676636.5024827,1805.4763552,0.038455087691545486,,,-0.9636346697807312,0.10949212312698364,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4190,,-55.970796830822735,-1.63372802734375,,4190,1755676650.4331,1819.6560594,0.04103722423315048,,,-0.8334815502166748,0.09531348198652267,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4200,,-72.71053942509415,-1.42567777633667,,4200,1755676655.0160491,1824.4339705,0.03731343522667885,,,-0.8001136779785156,0.08130530267953873,ma_dqn_hypergraph_gat__1__1755674832
,2.0,0.05,,4210,,-72.71053942509415,-1.4661833047866821,,4210,1755676659.794547,1829.0216959,0.03562198206782341,,,-0.8862137794494629,0.09033194184303284,ma_dqn_hypergraph_gat__1__1755674832
